"Alibaba Group Holding Limited A","7/27/2016","1:49pm",83.14,83.60,4501431,"-0.54%",-0.45
"Apple Inc.","7/27/2016","1:49pm",103.20,104.25,68070061,"+6.75%",+6.53
"Goldman Sachs Group, Inc. (The)","7/27/2016","1:50pm",160.70,161.20,1225690,"-0.29%",-0.46
"Yahoo! Inc.","7/27/2016","1:50pm",38.565,38.660,7468103,"-0.503%",-0.195
"JP Morgan Chase & Co. Common St","7/27/2016","1:50pm",64.295,64.080,5867419,"+0.257%",+0.165
"Alphabet Inc.","7/27/2016","1:50pm",761.23,758.97,889994,"+0.47%",+3.58
"Amazon.com, Inc.","7/27/2016","1:50pm",736.82,737.97,1409287,"+0.17%",+1.23
"Alibaba Group Holding Limited A","7/27/2016","1:50pm",83.135,83.600,4508497,"-0.544%",-0.455
"Apple Inc.","7/27/2016","1:50pm",103.204,104.250,68130795,"+6.759%",+6.534
"Goldman Sachs Group, Inc. (The)","7/27/2016","1:51pm",160.58,161.20,1231222,"-0.36%",-0.58
"Yahoo! Inc.","7/27/2016","1:51pm",38.565,38.660,7499707,"-0.503%",-0.195
"JP Morgan Chase & Co. Common St","7/27/2016","1:51pm",64.26,64.08,5906734,"+0.20%",+0.13
"Alphabet Inc.","7/27/2016","1:51pm",760.645,758.970,892218,"+0.395%",+2.995
"Amazon.com, Inc.","7/27/2016","1:51pm",736.79,737.97,1411226,"+0.16%",+1.20
"Alibaba Group Holding Limited A","7/27/2016","1:51pm",83.12,83.60,4513945,"-0.56%",-0.47
"Apple Inc.","7/27/2016","1:51pm",103.2035,104.2500,68202982,"+6.7586%",+6.5335
"Goldman Sachs Group, Inc. (The)","7/27/2016","1:52pm",160.59,161.20,1234552,"-0.35%",-0.57
"Yahoo! Inc.","7/27/2016","1:52pm",38.5637,38.6600,7501439,"-0.5064%",-0.1963
"JP Morgan Chase & Co. Common St","7/27/2016","1:52pm",64.255,64.080,5924352,"+0.195%",+0.125
"Alphabet Inc.","7/27/2016","1:51pm",760.61,758.97,893781,"+0.39%",+2.96
"Amazon.com, Inc.","7/27/2016","1:51pm",736.79,737.97,1414398,"+0.16%",+1.20
"Alibaba Group Holding Limited A","7/27/2016","1:52pm",83.13,83.60,4517627,"-0.55%",-0.46
"Apple Inc.","7/27/2016","1:52pm",103.2041,104.2500,68246897,"+6.7592%",+6.5341
"Goldman Sachs Group, Inc. (The)","7/27/2016","1:53pm",160.59,161.20,1237265,"-0.35%",-0.57
"Yahoo! Inc.","7/27/2016","1:53pm",38.565,38.660,7505277,"-0.503%",-0.195
"JP Morgan Chase & Co. Common St","7/27/2016","1:53pm",64.26,64.08,5936783,"+0.20%",+0.13
"Alphabet Inc.","7/27/2016","1:52pm",760.82,758.97,895159,"+0.42%",+3.17
"Amazon.com, Inc.","7/27/2016","1:53pm",736.6041,737.9700,1419701,"+0.1379%",+1.0141
"Alibaba Group Holding Limited A","7/27/2016","1:53pm",83.13,83.60,4519719,"-0.55%",-0.46
"Apple Inc.","7/27/2016","1:53pm",103.21,104.25,68317515,"+6.77%",+6.54
"Goldman Sachs Group, Inc. (The)","7/27/2016","1:54pm",160.59,161.20,1239789,"-0.35%",-0.57
"Yahoo! Inc.","7/27/2016","1:54pm",38.57,38.66,7512937,"-0.49%",-0.19
"JP Morgan Chase & Co. Common St","7/27/2016","1:54pm",64.26,64.08,5944249,"+0.20%",+0.13
"Alphabet Inc.","7/27/2016","1:53pm",760.81,758.97,896313,"+0.42%",+3.16
"Amazon.com, Inc.","7/27/2016","1:53pm",736.38,737.97,1421788,"+0.11%",+0.79
"Alibaba Group Holding Limited A","7/27/2016","1:54pm",83.11,83.60,4533457,"-0.57%",-0.48
"Apple Inc.","7/27/2016","1:54pm",103.205,104.250,68382739,"+6.760%",+6.535
"Goldman Sachs Group, Inc. (The)","7/27/2016","1:55pm",160.59,161.20,1240802,"-0.35%",-0.57
"Yahoo! Inc.","7/27/2016","1:55pm",38.57,38.66,7516327,"-0.49%",-0.19
"JP Morgan Chase & Co. Common St","7/27/2016","1:55pm",64.26,64.08,5950356,"+0.20%",+0.13
"Alphabet Inc.","7/27/2016","1:55pm",761.05,758.97,897243,"+0.45%",+3.40
"Amazon.com, Inc.","7/27/2016","1:55pm",736.4801,737.9700,1426193,"+0.1210%",+0.8901
"Alibaba Group Holding Limited A","7/27/2016","1:55pm",83.14,83.60,4537132,"-0.54%",-0.45
"Apple Inc.","7/27/2016","1:55pm",103.21,104.25,68456972,"+6.77%",+6.54
"Goldman Sachs Group, Inc. (The)","7/27/2016","1:56pm",160.56,161.20,1245330,"-0.37%",-0.60
"Yahoo! Inc.","7/27/2016","1:56pm",38.565,38.660,7533167,"-0.503%",-0.195
"JP Morgan Chase & Co. Common St","7/27/2016","1:56pm",64.24,64.08,5957786,"+0.17%",+0.11
"Alphabet Inc.","7/27/2016","1:56pm",760.58,758.97,900437,"+0.39%",+2.93
"Amazon.com, Inc.","7/27/2016","1:55pm",736.01,737.97,1429977,"+0.06%",+0.42
"Alibaba Group Holding Limited A","7/27/2016","1:56pm",83.0901,83.6000,4543357,"-0.5980%",-0.4999
"Apple Inc.","7/27/2016","1:56pm",103.23,104.25,68576108,"+6.79%",+6.56
"Goldman Sachs Group, Inc. (The)","7/27/2016","1:57pm",160.60,161.20,1249666,"-0.35%",-0.56
"Yahoo! Inc.","7/27/2016","1:57pm",38.57,38.66,7540639,"-0.49%",-0.19
"JP Morgan Chase & Co. Common St","7/27/2016","1:57pm",64.29,64.08,5988189,"+0.25%",+0.16
"Alphabet Inc.","7/27/2016","1:57pm",760.86,758.97,901857,"+0.42%",+3.21
"Amazon.com, Inc.","7/27/2016","1:57pm",736.41,737.97,1433928,"+0.11%",+0.82
"Alibaba Group Holding Limited A","7/27/2016","1:57pm",83.12,83.60,4546283,"-0.56%",-0.47
"Apple Inc.","7/27/2016","1:57pm",103.28,104.25,68634659,"+6.84%",+6.61
"Goldman Sachs Group, Inc. (The)","7/27/2016","1:58pm",160.59,161.20,1250475,"-0.35%",-0.57
"Yahoo! Inc.","7/27/2016","1:58pm",38.56,38.66,7547212,"-0.52%",-0.20
"JP Morgan Chase & Co. Common St","7/27/2016","1:58pm",64.27,64.08,5996636,"+0.22%",+0.14
"Alphabet Inc.","7/27/2016","1:57pm",760.86,758.97,901896,"+0.42%",+3.21
"Amazon.com, Inc.","7/27/2016","1:58pm",736.04,737.97,1439478,"+0.06%",+0.45
"Alibaba Group Holding Limited A","7/27/2016","1:58pm",83.13,83.60,4549274,"-0.55%",-0.46
"Apple Inc.","7/27/2016","1:58pm",103.245,104.250,68735825,"+6.801%",+6.575
"Goldman Sachs Group, Inc. (The)","7/27/2016","1:59pm",160.61,161.20,1253450,"-0.34%",-0.55
"Yahoo! Inc.","7/27/2016","1:59pm",38.56,38.66,7569055,"-0.52%",-0.20
"JP Morgan Chase & Co. Common St","7/27/2016","1:59pm",64.30,64.08,6010435,"+0.27%",+0.17
"Alphabet Inc.","7/27/2016","1:59pm",760.80,758.97,905131,"+0.42%",+3.15
"Amazon.com, Inc.","7/27/2016","1:59pm",736.04,737.97,1447389,"+0.06%",+0.45
"Alibaba Group Holding Limited A","7/27/2016","1:59pm",83.15,83.60,4558305,"-0.53%",-0.44
"Apple Inc.","7/27/2016","1:59pm",103.31,104.25,68882410,"+6.87%",+6.64
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:00pm",160.73,161.20,1272543,"-0.27%",-0.43
"Yahoo! Inc.","7/27/2016","2:00pm",38.545,38.660,7633535,"-0.555%",-0.215
"JP Morgan Chase & Co. Common St","7/27/2016","2:00pm",64.35,64.08,6079747,"+0.34%",+0.22
"Alphabet Inc.","7/27/2016","2:00pm",759.30,758.97,908933,"+0.22%",+1.65
"Amazon.com, Inc.","7/27/2016","2:00pm",735.00,737.97,1460188,"-0.08%",-0.59
"Alibaba Group Holding Limited A","7/27/2016","2:00pm",83.08,83.60,4570446,"-0.61%",-0.51
"Apple Inc.","7/27/2016","2:00pm",103.13,104.25,69033303,"+6.68%",+6.46
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:01pm",160.73,161.20,1294895,"-0.27%",-0.43
"Yahoo! Inc.","7/27/2016","2:01pm",38.54,38.66,7737831,"-0.57%",-0.22
"JP Morgan Chase & Co. Common St","7/27/2016","2:01pm",64.40,64.08,6185610,"+0.42%",+0.27
"Alphabet Inc.","7/27/2016","2:01pm",758.76,758.97,915441,"+0.15%",+1.11
"Amazon.com, Inc.","7/27/2016","2:01pm",735.062,737.970,1474323,"-0.072%",-0.528
"Alibaba Group Holding Limited A","7/27/2016","2:01pm",83.04,83.60,4581634,"-0.66%",-0.55
"Apple Inc.","7/27/2016","2:01pm",103.17,104.25,69289349,"+6.72%",+6.50
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:02pm",161.14,161.20,1313801,"-0.01%",-0.02
"Yahoo! Inc.","7/27/2016","2:02pm",38.58,38.66,7775118,"-0.46%",-0.18
"JP Morgan Chase & Co. Common St","7/27/2016","2:02pm",64.53,64.08,6326914,"+0.62%",+0.40
"Alphabet Inc.","7/27/2016","2:02pm",759.605,758.970,918513,"+0.258%",+1.955
"Amazon.com, Inc.","7/27/2016","2:02pm",735.69,737.97,1478978,"+0.01%",+0.10
"Alibaba Group Holding Limited A","7/27/2016","2:02pm",83.12,83.60,4607940,"-0.56%",-0.47
"Apple Inc.","7/27/2016","2:02pm",103.37,104.25,69475647,"+6.93%",+6.70
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:03pm",161.00,161.20,1326599,"-0.10%",-0.16
"Yahoo! Inc.","7/27/2016","2:03pm",38.57,38.66,7849237,"-0.49%",-0.19
"JP Morgan Chase & Co. Common St","7/27/2016","2:03pm",64.45,64.08,6387331,"+0.50%",+0.32
"Alphabet Inc.","7/27/2016","2:03pm",760.23,758.97,923276,"+0.34%",+2.58
"Amazon.com, Inc.","7/27/2016","2:03pm",735.89,737.97,1489990,"+0.04%",+0.30
"Alibaba Group Holding Limited A","7/27/2016","2:03pm",83.08,83.60,4621225,"-0.61%",-0.51
"Apple Inc.","7/27/2016","2:03pm",103.36,104.25,69777014,"+6.92%",+6.69
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:04pm",161.173,161.200,1333746,"+0.008%",+0.013
"Yahoo! Inc.","7/27/2016","2:04pm",38.57,38.66,7886037,"-0.49%",-0.19
"JP Morgan Chase & Co. Common St","7/27/2016","2:04pm",64.52,64.08,6448374,"+0.61%",+0.39
"Alphabet Inc.","7/27/2016","2:04pm",759.98,758.97,926509,"+0.31%",+2.33
"Amazon.com, Inc.","7/27/2016","2:04pm",735.415,737.970,1494988,"-0.024%",-0.175
"Alibaba Group Holding Limited A","7/27/2016","2:04pm",83.06,83.60,4629564,"-0.63%",-0.53
"Apple Inc.","7/27/2016","2:04pm",103.29,104.25,69932282,"+6.85%",+6.62
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:05pm",161.195,161.200,1341357,"+0.022%",+0.035
"Yahoo! Inc.","7/27/2016","2:05pm",38.59,38.66,7907186,"-0.44%",-0.17
"JP Morgan Chase & Co. Common St","7/27/2016","2:05pm",64.53,64.08,6495424,"+0.62%",+0.40
"Alphabet Inc.","7/27/2016","2:05pm",759.55,758.97,927935,"+0.25%",+1.90
"Amazon.com, Inc.","7/27/2016","2:05pm",735.74,737.97,1499342,"+0.02%",+0.15
"Alibaba Group Holding Limited A","7/27/2016","2:05pm",83.09,83.60,4632693,"-0.60%",-0.50
"Apple Inc.","7/27/2016","2:05pm",103.275,104.250,70034364,"+6.833%",+6.605
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:06pm",160.78,161.20,1350460,"-0.24%",-0.38
"Yahoo! Inc.","7/27/2016","2:06pm",38.585,38.660,7923513,"-0.451%",-0.175
"JP Morgan Chase & Co. Common St","7/27/2016","2:06pm",64.3565,64.0800,6588041,"+0.3532%",+0.2265
"Alphabet Inc.","7/27/2016","2:06pm",759.85,758.97,928345,"+0.29%",+2.20
"Amazon.com, Inc.","7/27/2016","2:06pm",736.2603,737.9700,1501579,"+0.0911%",+0.6703
"Alibaba Group Holding Limited A","7/27/2016","2:06pm",83.11,83.60,4636253,"-0.57%",-0.48
"Apple Inc.","7/27/2016","2:06pm",103.35,104.25,70101614,"+6.91%",+6.68
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:07pm",160.72,161.20,1363731,"-0.27%",-0.44
"Yahoo! Inc.","7/27/2016","2:07pm",38.59,38.66,7969592,"-0.44%",-0.17
"JP Morgan Chase & Co. Common St","7/27/2016","2:07pm",64.36,64.08,6666044,"+0.36%",+0.23
"Alphabet Inc.","7/27/2016","2:07pm",759.8359,758.9700,933870,"+0.2885%",+2.1859
"Amazon.com, Inc.","7/27/2016","2:07pm",736.21,737.97,1510653,"+0.08%",+0.62
"Alibaba Group Holding Limited A","7/27/2016","2:07pm",83.12,83.60,4640229,"-0.56%",-0.47
"Apple Inc.","7/27/2016","2:07pm",103.36,104.25,70226835,"+6.92%",+6.69
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:08pm",160.79,161.20,1368775,"-0.23%",-0.37
"Yahoo! Inc.","7/27/2016","2:08pm",38.62,38.66,7988102,"-0.36%",-0.14
"JP Morgan Chase & Co. Common St","7/27/2016","2:08pm",64.396,64.080,6701495,"+0.415%",+0.266
"Alphabet Inc.","7/27/2016","2:08pm",759.46,758.97,934498,"+0.24%",+1.81
"Amazon.com, Inc.","7/27/2016","2:08pm",736.51,737.97,1512803,"+0.13%",+0.92
"Alibaba Group Holding Limited A","7/27/2016","2:08pm",83.13,83.60,4644932,"-0.55%",-0.46
"Apple Inc.","7/27/2016","2:08pm",103.46,104.25,70341093,"+7.02%",+6.79
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:09pm",160.61,161.20,1374927,"-0.34%",-0.55
"Yahoo! Inc.","7/27/2016","2:09pm",38.59,38.66,8006927,"-0.44%",-0.17
"JP Morgan Chase & Co. Common St","7/27/2016","2:09pm",64.29,64.08,6730162,"+0.25%",+0.16
"Alphabet Inc.","7/27/2016","2:09pm",759.50,758.97,935261,"+0.24%",+1.85
"Amazon.com, Inc.","7/27/2016","2:09pm",736.10,737.97,1515360,"+0.07%",+0.51
"Alibaba Group Holding Limited A","7/27/2016","2:09pm",83.06,83.60,4651105,"-0.63%",-0.53
"Apple Inc.","7/27/2016","2:09pm",103.40,104.25,70449365,"+6.96%",+6.73
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:10pm",160.77,161.20,1379238,"-0.24%",-0.39
"Yahoo! Inc.","7/27/2016","2:10pm",38.61,38.66,8037844,"-0.39%",-0.15
"JP Morgan Chase & Co. Common St","7/27/2016","2:10pm",64.36,64.08,6765785,"+0.36%",+0.23
"Alphabet Inc.","7/27/2016","2:10pm",760.54,758.97,938633,"+0.38%",+2.89
"Amazon.com, Inc.","7/27/2016","2:10pm",736.72,737.97,1518415,"+0.15%",+1.13
"Alibaba Group Holding Limited A","7/27/2016","2:10pm",83.10,83.60,4661413,"-0.59%",-0.49
"Apple Inc.","7/27/2016","2:10pm",103.4894,104.2500,70567007,"+7.0543%",+6.8194
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:11pm",160.58,161.20,1387039,"-0.36%",-0.58
"Yahoo! Inc.","7/27/2016","2:11pm",38.59,38.66,8080237,"-0.44%",-0.17
"JP Morgan Chase & Co. Common St","7/27/2016","2:11pm",64.34,64.08,6821091,"+0.33%",+0.21
"Alphabet Inc.","7/27/2016","2:11pm",760.68,758.97,941814,"+0.40%",+3.03
"Amazon.com, Inc.","7/27/2016","2:11pm",737.05,737.97,1527926,"+0.20%",+1.46
"Alibaba Group Holding Limited A","7/27/2016","2:11pm",83.08,83.60,4672451,"-0.61%",-0.51
"Apple Inc.","7/27/2016","2:11pm",103.47,104.25,70863039,"+7.03%",+6.80
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:12pm",160.53,161.20,1389434,"-0.39%",-0.63
"Yahoo! Inc.","7/27/2016","2:12pm",38.58,38.66,8105323,"-0.46%",-0.18
"JP Morgan Chase & Co. Common St","7/27/2016","2:12pm",64.32,64.08,6855955,"+0.30%",+0.19
"Alphabet Inc.","7/27/2016","2:12pm",760.66,758.97,942627,"+0.40%",+3.01
"Amazon.com, Inc.","7/27/2016","2:12pm",736.39,737.97,1532334,"+0.11%",+0.80
"Alibaba Group Holding Limited A","7/27/2016","2:12pm",83.07,83.60,4681907,"-0.62%",-0.52
"Apple Inc.","7/27/2016","2:12pm",103.40,104.25,70968693,"+6.96%",+6.73
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:13pm",160.60,161.20,1394328,"-0.35%",-0.56
"Yahoo! Inc.","7/27/2016","2:13pm",38.59,38.66,8145078,"-0.44%",-0.17
"JP Morgan Chase & Co. Common St","7/27/2016","2:13pm",64.34,64.08,6931419,"+0.33%",+0.21
"Alphabet Inc.","7/27/2016","2:13pm",760.89,758.97,946104,"+0.43%",+3.24
"Amazon.com, Inc.","7/27/2016","2:13pm",736.74,737.97,1535837,"+0.16%",+1.15
"Alibaba Group Holding Limited A","7/27/2016","2:13pm",83.11,83.60,4691770,"-0.57%",-0.48
"Apple Inc.","7/27/2016","2:13pm",103.38,104.25,71101357,"+6.94%",+6.71
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:14pm",160.54,161.20,1398661,"-0.38%",-0.62
"Yahoo! Inc.","7/27/2016","2:14pm",38.60,38.66,8169959,"-0.41%",-0.16
"JP Morgan Chase & Co. Common St","7/27/2016","2:14pm",64.28,64.08,6974735,"+0.23%",+0.15
"Alphabet Inc.","7/27/2016","2:14pm",760.57,758.97,946797,"+0.39%",+2.92
"Amazon.com, Inc.","7/27/2016","2:14pm",736.21,737.97,1540011,"+0.08%",+0.62
"Alibaba Group Holding Limited A","7/27/2016","2:14pm",83.10,83.60,4696822,"-0.59%",-0.49
"Apple Inc.","7/27/2016","2:14pm",103.391,104.250,71173955,"+6.953%",+6.721
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:15pm",160.565,161.200,1401927,"-0.369%",-0.595
"Yahoo! Inc.","7/27/2016","2:15pm",38.595,38.660,8205338,"-0.426%",-0.165
"JP Morgan Chase & Co. Common St","7/27/2016","2:15pm",64.32,64.08,6992715,"+0.30%",+0.19
"Alphabet Inc.","7/27/2016","2:15pm",760.30,758.97,949691,"+0.35%",+2.65
"Amazon.com, Inc.","7/27/2016","2:15pm",736.57,737.97,1545827,"+0.13%",+0.98
"Alibaba Group Holding Limited A","7/27/2016","2:15pm",83.12,83.60,4701024,"-0.56%",-0.47
"Apple Inc.","7/27/2016","2:15pm",103.44,104.25,71256593,"+7.00%",+6.77
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:16pm",160.709,161.200,1405299,"-0.280%",-0.451
"Yahoo! Inc.","7/27/2016","2:16pm",38.5936,38.6600,8257591,"-0.4293%",-0.1664
"JP Morgan Chase & Co. Common St","7/27/2016","2:16pm",64.33,64.08,7031748,"+0.31%",+0.20
"Alphabet Inc.","7/27/2016","2:16pm",761.16,758.97,954462,"+0.46%",+3.51
"Amazon.com, Inc.","7/27/2016","2:16pm",736.79,737.97,1548524,"+0.16%",+1.20
"Alibaba Group Holding Limited A","7/27/2016","2:16pm",83.16,83.60,4710339,"-0.51%",-0.43
"Apple Inc.","7/27/2016","2:16pm",103.465,104.250,71372892,"+7.029%",+6.795
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:17pm",160.815,161.200,1414748,"-0.214%",-0.345
"Yahoo! Inc.","7/27/2016","2:17pm",38.63,38.66,8342466,"-0.34%",-0.13
"JP Morgan Chase & Co. Common St","7/27/2016","2:17pm",64.405,64.080,7111664,"+0.429%",+0.275
"Alphabet Inc.","7/27/2016","2:17pm",762.46,758.97,962334,"+0.63%",+4.81
"Amazon.com, Inc.","7/27/2016","2:17pm",737.48,737.97,1560401,"+0.26%",+1.89
"Alibaba Group Holding Limited A","7/27/2016","2:17pm",83.15,83.60,4734471,"-0.53%",-0.44
"Apple Inc.","7/27/2016","2:17pm",103.59,104.25,71642315,"+7.16%",+6.92
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:18pm",160.80,161.20,1419494,"-0.22%",-0.36
"Yahoo! Inc.","7/27/2016","2:18pm",38.65,38.66,8374544,"-0.28%",-0.11
"JP Morgan Chase & Co. Common St","7/27/2016","2:18pm",64.40,64.08,7157272,"+0.42%",+0.27
"Alphabet Inc.","7/27/2016","2:18pm",762.28,758.97,963832,"+0.61%",+4.63
"Amazon.com, Inc.","7/27/2016","2:18pm",737.83,737.97,1569822,"+0.30%",+2.24
"Alibaba Group Holding Limited A","7/27/2016","2:18pm",83.20,83.60,4751788,"-0.47%",-0.39
"Apple Inc.","7/27/2016","2:18pm",103.6055,104.2500,71795366,"+7.1744%",+6.9355
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:19pm",160.69,161.20,1427270,"-0.29%",-0.47
"Yahoo! Inc.","7/27/2016","2:19pm",38.6311,38.6600,8389884,"-0.3326%",-0.1289
"JP Morgan Chase & Co. Common St","7/27/2016","2:19pm",64.34,64.08,7277982,"+0.33%",+0.21
"Alphabet Inc.","7/27/2016","2:19pm",762.08,758.97,966828,"+0.58%",+4.43
"Amazon.com, Inc.","7/27/2016","2:19pm",737.17,737.97,1578111,"+0.21%",+1.58
"Alibaba Group Holding Limited A","7/27/2016","2:19pm",83.171,83.600,4763394,"-0.501%",-0.419
"Apple Inc.","7/27/2016","2:19pm",103.525,104.250,71914864,"+7.091%",+6.855
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:20pm",160.76,161.20,1436218,"-0.25%",-0.40
"Yahoo! Inc.","7/27/2016","2:20pm",38.64,38.66,8399519,"-0.31%",-0.12
"JP Morgan Chase & Co. Common St","7/27/2016","2:20pm",64.35,64.08,7339289,"+0.34%",+0.22
"Alphabet Inc.","7/27/2016","2:20pm",762.49,758.97,969128,"+0.64%",+4.84
"Amazon.com, Inc.","7/27/2016","2:20pm",737.40,737.97,1585927,"+0.25%",+1.81
"Alibaba Group Holding Limited A","7/27/2016","2:20pm",83.195,83.600,4770393,"-0.473%",-0.395
"Apple Inc.","7/27/2016","2:20pm",103.6107,104.2500,72036290,"+7.1798%",+6.9407
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:21pm",160.70,161.20,1439512,"-0.29%",-0.46
"Yahoo! Inc.","7/27/2016","2:21pm",38.62,38.66,8412175,"-0.36%",-0.14
"JP Morgan Chase & Co. Common St","7/27/2016","2:21pm",64.29,64.08,7371374,"+0.25%",+0.16
"Alphabet Inc.","7/27/2016","2:21pm",762.155,758.970,971168,"+0.595%",+4.505
"Amazon.com, Inc.","7/27/2016","2:21pm",737.02,737.97,1589949,"+0.19%",+1.43
"Alibaba Group Holding Limited A","7/27/2016","2:21pm",83.154,83.600,4788515,"-0.522%",-0.436
"Apple Inc.","7/27/2016","2:21pm",103.585,104.250,72120867,"+7.153%",+6.915
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:22pm",160.68,161.20,1443236,"-0.30%",-0.48
"Yahoo! Inc.","7/27/2016","2:22pm",38.63,38.66,8418295,"-0.34%",-0.13
"JP Morgan Chase & Co. Common St","7/27/2016","2:22pm",64.31,64.08,7397666,"+0.28%",+0.18
"Alphabet Inc.","7/27/2016","2:22pm",762.195,758.970,972696,"+0.600%",+4.545
"Amazon.com, Inc.","7/27/2016","2:22pm",737.24,737.97,1597577,"+0.22%",+1.65
"Alibaba Group Holding Limited A","7/27/2016","2:22pm",83.14,83.60,4795490,"-0.54%",-0.45
"Apple Inc.","7/27/2016","2:22pm",103.585,104.250,72199951,"+7.153%",+6.915
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:23pm",160.76,161.20,1447256,"-0.25%",-0.40
"Yahoo! Inc.","7/27/2016","2:23pm",38.63,38.66,8430279,"-0.34%",-0.13
"JP Morgan Chase & Co. Common St","7/27/2016","2:23pm",64.34,64.08,7421993,"+0.33%",+0.21
"Alphabet Inc.","7/27/2016","2:23pm",762.13,758.97,977193,"+0.59%",+4.48
"Amazon.com, Inc.","7/27/2016","2:23pm",737.01,737.97,1603725,"+0.19%",+1.42
"Alibaba Group Holding Limited A","7/27/2016","2:23pm",83.18,83.60,4807958,"-0.49%",-0.41
"Apple Inc.","7/27/2016","2:23pm",103.5993,104.2500,72278267,"+7.1680%",+6.9293
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:24pm",160.83,161.20,1449578,"-0.20%",-0.33
"Yahoo! Inc.","7/27/2016","2:24pm",38.645,38.660,8436629,"-0.297%",-0.115
"JP Morgan Chase & Co. Common St","7/27/2016","2:24pm",64.331,64.080,7466323,"+0.313%",+0.201
"Alphabet Inc.","7/27/2016","2:24pm",761.97,758.97,979559,"+0.57%",+4.32
"Amazon.com, Inc.","7/27/2016","2:24pm",736.82,737.97,1609845,"+0.17%",+1.23
"Alibaba Group Holding Limited A","7/27/2016","2:24pm",83.17,83.60,4815972,"-0.50%",-0.42
"Apple Inc.","7/27/2016","2:24pm",103.615,104.250,72426281,"+7.184%",+6.945
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:25pm",160.73,161.20,1454660,"-0.27%",-0.43
"Yahoo! Inc.","7/27/2016","2:25pm",38.635,38.660,8448568,"-0.322%",-0.125
"JP Morgan Chase & Co. Common St","7/27/2016","2:25pm",64.305,64.080,7491951,"+0.273%",+0.175
"Alphabet Inc.","7/27/2016","2:25pm",761.625,758.970,982360,"+0.525%",+3.975
"Amazon.com, Inc.","7/27/2016","2:25pm",736.5575,737.9700,1612997,"+0.1315%",+0.9675
"Alibaba Group Holding Limited A","7/27/2016","2:25pm",83.1837,83.6000,4876392,"-0.4861%",-0.4063
"Apple Inc.","7/27/2016","2:25pm",103.645,104.250,72535921,"+7.215%",+6.975
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:26pm",160.74,161.20,1458084,"-0.26%",-0.42
"Yahoo! Inc.","7/27/2016","2:26pm",38.62,38.66,8463027,"-0.36%",-0.14
"JP Morgan Chase & Co. Common St","7/27/2016","2:26pm",64.30,64.08,7509711,"+0.27%",+0.17
"Alphabet Inc.","7/27/2016","2:26pm",761.91,758.97,985326,"+0.56%",+4.26
"Amazon.com, Inc.","7/27/2016","2:26pm",736.48,737.97,1615142,"+0.12%",+0.89
"Alibaba Group Holding Limited A","7/27/2016","2:26pm",83.18,83.60,4888158,"-0.49%",-0.41
"Apple Inc.","7/27/2016","2:26pm",103.6601,104.2500,72742561,"+7.2309%",+6.9901
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:27pm",160.71,161.20,1459435,"-0.28%",-0.45
"Yahoo! Inc.","7/27/2016","2:27pm",38.60,38.66,8473606,"-0.41%",-0.16
"JP Morgan Chase & Co. Common St","7/27/2016","2:27pm",64.28,64.08,7530452,"+0.23%",+0.15
"Alphabet Inc.","7/27/2016","2:27pm",761.80,758.97,989412,"+0.55%",+4.15
"Amazon.com, Inc.","7/27/2016","2:27pm",736.33,737.97,1624782,"+0.10%",+0.74
"Alibaba Group Holding Limited A","7/27/2016","2:27pm",83.18,83.60,4902111,"-0.49%",-0.41
"Apple Inc.","7/27/2016","2:27pm",103.66,104.25,72883945,"+7.23%",+6.99
"Goldman Sachs Group, Inc. (The)","7/27/2016","2:28pm",160.73,161.20,1463875,"-0.27%",-0.43
"Yahoo! Inc.","7/27/2016","2:28pm",38.61,38.66,8490971,"-0.39%",-0.15
"JP Morgan Chase & Co. Common St","7/27/2016","2:28pm",64.31,64.08,7565591,"+0.28%",+0.18
"Alphabet Inc.","7/27/2016","2:28pm",762.09,758.97,991708,"+0.59%",+4.44
"Amazon.com, Inc.","7/27/2016","2:28pm",736.34,737.97,1629144,"+0.10%",+0.75
